,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay
17,18/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
22,23/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
23,24/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
24,25/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
25,26/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
26,27/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
27,28/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
28,29/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
29,30/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
30,31/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
31,01/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11.11,14.29,6.67,7.69,0
32,02/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
33,03/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
34,04/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
35,05/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
36,06/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
37,07/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
38,08/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
39,09/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
40,10/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
41,11/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
42,12/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
43,13/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
44,14/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
45,15/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
46,16/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
47,17/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
48,18/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
49,19/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
50,20/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
51,21/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
52,22/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
53,23/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
54,24/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,,0,0,0,0,19.44,25,11.67,13.46,0
55,25/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
56,26/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
57,27/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,19.44,25,11.67,13.46,0
58,28/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,1,0,19.44,25,20.56,23.72,0
59,29/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,1,0,19.44,25,20.56,23.72,0
60,01/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,1,0,19.44,25,20.56,23.72,0
61,02/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,1,0,19.44,25,20.56,23.72,0
62,03/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,1,0,19.44,25,20.56,23.72,0
63,04/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,3,0,19.44,25,20.56,23.72,0
64,05/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,3,0,19.44,25,20.56,23.72,0
65,06/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,4,0,19.44,25,20.56,23.72,0
66,07/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,5,0,19.44,25,20.56,23.72,0
67,08/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,5,0,19.44,25,20.56,23.72,0
68,09/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,5,0,19.44,25,20.56,23.72,0
69,10/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,5,0,19.44,25,20.56,23.72,0
70,11/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,5,0,19.44,25,20.56,23.72,0
71,12/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,5,0,19.44,25,20.56,23.72,0
72,13/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,5,0,19.44,25,20.56,23.72,0
73,14/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,6,0,19.44,25,20.56,23.72,0
74,15/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,8,0,19.44,25,20.56,23.72,0
75,16/03/2020,0,0,2,2,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,8,0,36.11,39.29,30.56,35.26,0
76,17/03/2020,0,0,2,2,0,0,0,3,2,0,11500000000,0,2,1,2,297228142,0,0,0,12,0,36.11,39.29,35.56,35.26,37.5
77,18/03/2020,0,0,2,2,0,0,0,3,2,0,0,0,2,1,2,0,0,0,0,20,0,36.11,39.29,35.56,35.26,37.5
78,19/03/2020,0,0,2,2,0,0,0,3,2,0,0,0,2,1,2,0,0,0,0,28,0,36.11,39.29,35.56,35.26,37.5
79,20/03/2020,0,0,2,2,0,0,0,4,2,0,0,0,2,1,2,0,0,0,0,39,0,38.89,42.86,37.22,37.18,37.5
80,21/03/2020,1,1,2,3,0,1,1,4,2,0,0,0,2,1,2,0,0,0,0,52,0,58.33,66.67,48.89,50.64,37.5
81,22/03/2020,1,1,2,3,0,1,1,4,2,0,0,0,2,1,2,0,0,0,0,102,0,58.33,66.67,48.89,50.64,37.5
82,23/03/2020,1,2,2,4,1,2,2,4,2,0,0,0,2,1,2,0,0,0,0,102,0,79.63,84.52,61.67,65.38,37.5
83,24/03/2020,3,2,2,4,1,2,2,4,2,1,0,0,2,1,2,0,0,0,0,155,0,87.04,91.67,69.44,70.51,62.5
84,25/03/2020,3,3,2,4,1,2,2,4,2,1,0,0,2,1,2,0,0,0,0,205,0,90.74,95.24,71.67,73.08,62.5
85,26/03/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,1,2,0,0,0,0,283,0,96.3,100,75,76.92,62.5
86,27/03/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,1,2,0,0,0,0,368,0,96.3,100,75,76.92,62.5
87,28/03/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,1,2,0,0,0,0,451,0,96.3,100,75,76.92,62.5
88,29/03/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,1,2,0,0,0,0,514,1,96.3,100,75,76.92,62.5
89,30/03/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,1,2,0,0,0,0,589,1,96.3,100,75,76.92,62.5
90,31/03/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,1,2,0,0,0,0,647,1,96.3,100,75,76.92,62.5
91,01/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,708,1,96.3,100,77.22,79.49,62.5
92,02/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,797,1,96.3,100,77.22,79.49,62.5
93,03/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,868,1,96.3,100,77.22,79.49,62.5
94,04/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,950,1,96.3,100,77.22,79.49,62.5
95,05/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1039,1,96.3,100,77.22,79.49,62.5
96,06/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1106,1,96.3,100,77.22,79.49,62.5
97,07/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1160,1,96.3,100,77.22,79.49,62.5
98,08/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1210,1,96.3,100,77.22,79.49,62.5
99,09/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1239,1,96.3,100,77.22,79.49,62.5
100,10/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1283,2,96.3,100,77.22,79.49,62.5
101,11/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1312,4,96.3,100,77.22,79.49,62.5
102,12/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1330,4,96.3,100,77.22,79.49,62.5
103,13/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1349,5,96.3,100,77.22,79.49,62.5
104,14/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1366,9,96.3,100,77.22,79.49,62.5
105,15/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1386,9,96.3,100,77.22,79.49,62.5
106,16/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1401,9,96.3,100,77.22,79.49,62.5
107,17/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1409,11,96.3,100,77.22,79.49,62.5
108,18/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1422,11,96.3,100,77.22,79.49,62.5
109,19/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1431,12,96.3,100,77.22,79.49,62.5
110,20/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1440,12,96.3,100,77.22,79.49,62.5
111,21/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1445,13,96.3,100,77.22,79.49,62.5
112,22/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1451,14,96.3,100,77.22,79.49,62.5
113,23/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1456,17,96.3,100,77.22,79.49,62.5
114,24/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1461,18,96.3,100,77.22,79.49,62.5
115,25/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1470,18,96.3,100,77.22,79.49,62.5
116,26/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1469,19,96.3,100,77.22,79.49,62.5
117,27/04/2020,3,3,2,4,2,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1472,19,96.3,100,77.22,79.49,62.5
118,28/04/2020,3,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1474,19,87.04,91.67,71.67,73.08,62.5
119,29/04/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1476,19,83.33,88.1,69.44,70.51,62.5
120,30/04/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1479,19,83.33,88.1,69.44,70.51,62.5
121,01/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1485,20,83.33,88.1,69.44,70.51,62.5
122,02/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1487,20,83.33,88.1,69.44,70.51,62.5
123,03/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1487,20,83.33,88.1,69.44,70.51,62.5
124,04/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1486,20,83.33,88.1,69.44,70.51,62.5
125,05/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1488,21,83.33,88.1,69.44,70.51,62.5
126,06/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1489,21,83.33,88.1,69.44,70.51,62.5
127,07/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1490,21,83.33,88.1,69.44,70.51,62.5
128,08/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1492,21,83.33,88.1,69.44,70.51,62.5
129,09/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1494,21,83.33,88.1,69.44,70.51,62.5
130,10/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1497,21,83.33,88.1,69.44,70.51,62.5
131,11/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1497,21,83.33,88.1,69.44,70.51,62.5
132,12/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1497,21,83.33,88.1,69.44,70.51,62.5
133,13/05/2020,2,2,2,4,1,2,2,4,2,1,0,0,2,2,2,0,0,0,0,1497,21,83.33,88.1,69.44,70.51,62.5
134,14/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1498,21,39.81,47.14,43.33,40.38,62.5
135,15/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1498,21,39.81,47.14,43.33,40.38,62.5
136,16/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1499,21,39.81,47.14,43.33,40.38,62.5
137,17/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1499,21,39.81,47.14,43.33,40.38,62.5
138,18/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1499,21,39.81,47.14,43.33,40.38,62.5
139,19/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1503,21,39.81,47.14,43.33,40.38,62.5
140,20/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1503,21,39.81,47.14,43.33,40.38,62.5
141,21/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,21,39.81,47.14,43.33,40.38,62.5
142,22/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,21,39.81,47.14,43.33,40.38,62.5
143,23/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,21,39.81,47.14,43.33,40.38,62.5
144,24/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,21,39.81,47.14,43.33,40.38,62.5
145,25/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,21,39.81,47.14,43.33,40.38,62.5
146,26/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,21,39.81,47.14,43.33,40.38,62.5
147,27/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,23870000,0,0,1504,22,39.81,47.14,43.33,40.38,62.5
148,28/05/2020,1,0,1,3,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,39.81,47.14,43.33,40.38,62.5
149,29/05/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
150,30/05/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
151,31/05/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
152,01/06/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
153,02/06/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
154,03/06/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
155,04/06/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
156,05/06/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
157,06/06/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
158,07/06/2020,1,0,1,2,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,37.04,45.24,41.67,38.46,62.5
159,08/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,25.93,35.71,35,30.77,62.5
160,09/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,25.93,35.71,35,30.77,62.5
161,10/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,25.93,35.71,35,30.77,62.5
162,11/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,25.93,35.71,35,30.77,62.5
163,12/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,25.93,35.71,35,30.77,62.5
164,13/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,25.93,35.71,35,30.77,62.5
165,14/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1504,22,25.93,35.71,35,30.77,62.5
166,15/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1506,22,25.93,35.71,35,30.77,62.5
167,16/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1506,22,25.93,35.71,35,30.77,62.5
168,17/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1507,22,25.93,35.71,35,30.77,62.5
169,18/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1507,22,25.93,35.71,35,30.77,62.5
170,19/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1509,22,25.93,35.71,35,30.77,62.5
171,20/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1511,22,25.93,35.71,35,30.77,62.5
172,21/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1513,22,25.93,35.71,35,30.77,62.5
173,22/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1515,22,25.93,35.71,35,30.77,62.5
174,23/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1516,22,25.93,35.71,35,30.77,62.5
175,24/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1519,22,25.93,35.71,35,30.77,62.5
176,25/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1520,22,25.93,35.71,35,30.77,62.5
177,26/06/2020,1,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1522,22,25.93,35.71,35,30.77,62.5
178,27/06/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1526,22,22.22,28.57,32.78,28.21,62.5
179,28/06/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1528,22,22.22,28.57,32.78,28.21,62.5
180,29/06/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1528,22,22.22,28.57,32.78,28.21,62.5
181,30/06/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1528,22,22.22,28.57,32.78,28.21,62.5
182,01/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1530,22,22.22,28.57,32.78,28.21,62.5
183,02/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1530,22,22.22,28.57,32.78,28.21,62.5
184,03/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1530,22,22.22,28.57,32.78,28.21,62.5
185,04/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1533,22,22.22,28.57,32.78,28.21,62.5
186,05/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1534,22,22.22,28.57,32.78,28.21,62.5
187,06/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1536,22,22.22,28.57,32.78,28.21,62.5
188,07/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1537,22,22.22,28.57,32.78,28.21,62.5
189,08/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1540,22,22.22,28.57,32.78,28.21,62.5
190,09/07/2020,0,0,0,0,0,0,0,4,2,1,0,0,2,2,2,0,0,0,0,1542,22,22.22,28.57,32.78,28.21,62.5
191,10/07/2020,0,0,0,0,0,0,0,4,2,2,0,0,2,2,2,0,0,0,0,1543,22,22.22,28.57,36.11,28.21,87.5
192,11/07/2020,0,0,0,0,0,0,0,4,2,2,0,0,2,2,2,0,0,0,0,1544,22,22.22,28.57,36.11,28.21,87.5
193,12/07/2020,0,0,0,0,0,0,0,4,2,2,0,0,2,2,2,0,0,0,0,1544,22,22.22,28.57,36.11,28.21,87.5
