,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay
17,18/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,26/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,28/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,30/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,31/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,01/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,02/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,03/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,04/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,05/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,06/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,07/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,08/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,09/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,10/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,11/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,12/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,13/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,14/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,15/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
46,16/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
47,17/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
48,18/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
49,19/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
50,20/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
51,21/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
52,22/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
53,23/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.33,3.85,0
54,24/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7.78,8.97,0
55,25/02/2020,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,8.33,9.52,12.78,14.74,0
56,26/02/2020,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,8.33,9.52,12.78,14.74,0
57,27/02/2020,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,8,0,13.89,19.05,16.11,18.59,0
58,28/02/2020,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,8,0,19.44,23.81,19.44,22.44,0
59,29/02/2020,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,18,0,19.44,23.81,19.44,22.44,0
60,01/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,27,0,19.44,23.81,19.44,22.44,0
61,02/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,42,0,19.44,23.81,19.44,22.44,0
62,03/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,56,0,25,28.57,22.78,26.28,0
63,04/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,90,0,25,28.57,22.78,26.28,0
64,05/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,114,1,25,28.57,22.78,26.28,0
65,06/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,5335000,0,0,214,1,25,28.57,22.78,26.28,0
66,07/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,268,1,25,28.57,20.56,23.72,0
67,08/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,337,2,25,28.57,20.56,23.72,0
68,09/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,374,2,25,28.57,20.56,23.72,0
69,10/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,491,3,25,28.57,20.56,23.72,0
70,11/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,652,4,25,28.57,20.56,23.72,0
71,12/03/2020,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,652,4,25,28.57,20.56,23.72,0
72,13/03/2020,0,0,2,1,0,0,0,3,0,0,16000000,0,2,1,1,0,0,0,0,1139,11,33.33,39.29,25.56,29.49,0
73,14/03/2020,0,0,2,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,1359,13,33.33,39.29,25.56,29.49,0
74,15/03/2020,0,0,2,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,2200,14,33.33,39.29,25.56,29.49,0
75,16/03/2020,3,0,2,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,2200,14,44.44,53.57,32.22,37.18,0
76,17/03/2020,3,3,2,4,0,1,1,3,0,0,0,0,2,1,1,0,0,0,0,2700,27,73.15,77.38,49.44,57.05,0
77,18/03/2020,3,3,2,4,0,1,1,3,0,0,0,0,2,1,1,0,0,0,0,3028,28,73.15,77.38,49.44,57.05,0
78,19/03/2020,3,3,2,4,0,1,1,3,0,1,0,0,2,1,1,0,0,0,0,4075,41,73.15,77.38,52.78,57.05,25
79,20/03/2020,3,3,2,4,0,1,1,3,2,1,31643000000,0,2,1,1,354000000,0,0,0,5294,54,73.15,77.38,57.78,57.05,62.5
80,21/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,6575,75,73.15,77.38,57.78,57.05,62.5
81,22/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,7474,98,73.15,77.38,57.78,57.05,62.5
82,23/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,8795,120,73.15,77.38,57.78,57.05,62.5
83,24/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,9877,122,73.15,77.38,57.78,57.05,62.5
84,25/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,10897,153,73.15,77.38,57.78,57.05,62.5
85,26/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,11811,191,73.15,77.38,57.78,57.05,62.5
86,27/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,12928,231,73.15,77.38,57.78,57.05,62.5
87,28/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,14076,264,73.15,77.38,57.78,57.05,62.5
88,29/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,14829,300,73.15,77.38,57.78,57.05,62.5
89,30/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,15922,359,73.15,77.38,57.78,57.05,62.5
90,31/03/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,16605,433,73.15,77.38,57.78,57.05,62.5
91,01/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,17768,488,73.15,77.38,57.78,57.05,62.5
92,02/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,18827,536,73.15,77.38,57.78,57.05,62.5
93,03/04/2020,3,3,2,4,0,1,1,3,2,1,20400000000,0,2,1,1,0,0,0,0,19606,591,73.15,77.38,57.78,57.05,62.5
94,04/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,20505,666,73.15,77.38,57.78,57.05,62.5
95,05/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,21100,715,73.15,77.38,57.78,57.05,62.5
96,06/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,21657,765,73.15,77.38,57.78,57.05,62.5
97,07/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,22253,821,73.15,77.38,57.78,57.05,62.5
98,08/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,1907000000,0,0,0,23280,895,73.15,77.38,57.78,57.05,62.5
99,09/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,24051,948,73.15,77.38,57.78,57.05,62.5
100,10/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,24551,1002,73.15,77.38,57.78,57.05,62.5
101,11/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,25107,1036,73.15,77.38,57.78,57.05,62.5
102,12/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,25415,1106,73.15,77.38,57.78,57.05,62.5
103,13/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,25688,1138,73.15,77.38,57.78,57.05,62.5
104,14/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,25936,1174,73.15,77.38,57.78,57.05,62.5
105,15/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,26336,1239,73.15,77.38,57.78,57.05,62.5
106,16/04/2020,3,3,2,4,0,1,1,3,2,1,1340000000,0,2,1,1,0,0,0,0,26732,1281,73.15,77.38,57.78,57.05,62.5
107,17/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,27078,1327,73.15,77.38,57.78,57.05,62.5
108,18/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,27404,1368,73.15,77.38,57.78,57.05,62.5
109,19/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,27740,1393,73.15,77.38,57.78,57.05,62.5
110,20/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,27944,1429,73.15,77.38,57.78,57.05,62.5
111,21/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,28063,1478,73.15,77.38,57.78,57.05,62.5
112,22/04/2020,3,3,2,4,0,1,1,3,2,1,103000000,0,2,1,1,0,0,0,0,28268,1509,73.15,77.38,57.78,57.05,62.5
113,23/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,28496,1549,73.15,77.38,57.78,57.05,62.5
114,24/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,28677,1589,73.15,77.38,57.78,57.05,62.5
115,25/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,28894,1599,73.15,77.38,57.78,57.05,62.5
116,26/04/2020,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,29061,1610,73.15,77.38,57.78,57.05,62.5
117,27/04/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,29164,1665,69.44,73.81,55.56,54.49,62.5
118,28/04/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,29264,1699,69.44,73.81,55.56,54.49,62.5
119,29/04/2020,3,2,2,4,0,1,1,3,2,1,1931000000,0,2,1,1,0,0,0,0,29407,1716,69.44,73.81,55.56,54.49,62.5
120,30/04/2020,3,2,2,4,0,1,1,3,2,1,0,232000000,2,1,1,0,0,1,0,29586,1737,69.44,73.81,57.22,56.41,62.5
121,01/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,29705,1754,69.44,73.81,57.22,56.41,62.5
122,02/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,29817,1762,69.44,73.81,57.22,56.41,62.5
123,03/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,29905,1762,69.44,73.81,57.22,56.41,62.5
124,04/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,29981,1784,69.44,73.81,57.22,56.41,62.5
125,05/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,30009,1795,69.44,73.81,57.22,56.41,62.5
126,06/05/2020,3,2,2,4,0,1,1,3,2,1,108000000,0,2,1,1,0,0,1,0,30060,1805,69.44,73.81,57.22,56.41,62.5
127,07/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,30126,1810,69.44,73.81,57.22,56.41,62.5
128,08/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,30207,1823,69.44,73.81,57.22,56.41,62.5
129,09/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,30251,1830,69.44,73.81,57.22,56.41,62.5
130,10/05/2020,3,2,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,1,0,30305,1833,69.44,73.81,57.22,56.41,62.5
131,11/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30344,1845,58.33,59.52,56.11,55.13,62.5
132,12/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30380,1867,58.33,59.52,56.11,55.13,62.5
133,13/05/2020,0,2,2,4,0,1,1,3,2,1,283000000,91000000,2,2,2,0,0,1,0,30413,1870,58.33,59.52,56.11,55.13,62.5
134,14/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30463,1872,58.33,59.52,56.11,55.13,62.5
135,15/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30514,1878,58.33,59.52,56.11,55.13,62.5
136,16/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30572,1879,58.33,59.52,56.11,55.13,62.5
137,17/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30587,1881,58.33,59.52,56.11,55.13,62.5
138,18/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30597,1886,58.33,59.52,56.11,55.13,62.5
139,19/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30618,1891,58.33,59.52,56.11,55.13,62.5
140,20/05/2020,0,2,2,4,0,1,1,3,2,1,14654000000,0,2,2,2,104000000,0,1,0,30658,1892,58.33,59.52,56.11,55.13,62.5
141,21/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30694,1898,58.33,59.52,56.11,55.13,62.5
142,22/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30707,1903,58.33,59.52,56.11,55.13,62.5
143,23/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30725,1905,58.33,59.52,56.11,55.13,62.5
144,24/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30736,1906,58.33,59.52,56.11,55.13,62.5
145,25/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30746,1913,58.33,59.52,56.11,55.13,62.5
146,26/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30761,1915,58.33,59.52,56.11,55.13,62.5
147,27/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30776,1917,58.33,59.52,56.11,55.13,62.5
148,28/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30796,1919,58.33,59.52,56.11,55.13,62.5
149,29/05/2020,0,2,2,4,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30828,1919,58.33,59.52,56.11,55.13,62.5
150,30/05/2020,0,2,2,3,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30845,1919,55.56,59.52,54.44,53.21,62.5
151,31/05/2020,0,2,2,3,0,1,1,3,2,1,0,0,2,2,2,0,0,1,0,30862,1920,55.56,59.52,54.44,53.21,62.5
152,01/06/2020,0,2,2,3,0,1,1,3,2,0,0,0,2,2,2,0,0,1,0,30871,1920,55.56,59.52,51.11,53.21,37.5
153,02/06/2020,0,2,2,3,0,1,1,3,2,0,0,0,2,2,2,0,0,1,0,30874,1920,55.56,59.52,51.11,53.21,37.5
154,03/06/2020,0,2,2,3,0,1,1,3,2,0,0,0,2,2,2,0,0,1,0,30893,1921,55.56,59.52,51.11,53.21,37.5
155,04/06/2020,0,2,2,3,0,1,1,3,2,0,0,0,2,2,2,0,0,1,0,30913,1921,55.56,59.52,51.11,53.21,37.5
156,05/06/2020,0,2,2,3,0,1,1,3,2,0,0,0,2,2,2,0,0,1,0,30936,1921,55.56,59.52,51.11,53.21,37.5
157,06/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,2,2,0,0,1,0,30956,1921,46.3,53.57,45.56,46.79,37.5
158,07/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,2,2,0,0,1,0,30965,1921,46.3,53.57,45.56,46.79,37.5
159,08/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,2,2,0,0,1,0,30972,1923,46.3,53.57,45.56,46.79,37.5
160,09/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,2,2,0,0,1,0,30988,1934,46.3,53.57,45.56,46.79,37.5
161,10/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,2,2,0,0,1,0,31011,1936,46.3,53.57,45.56,46.79,37.5
162,11/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31044,1937,46.3,53.57,47.78,49.36,37.5
163,12/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31063,1938,46.3,53.57,47.78,49.36,37.5
164,13/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31094,1938,46.3,53.57,47.78,49.36,37.5
165,14/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31117,1938,46.3,53.57,47.78,49.36,37.5
166,15/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31131,1939,46.3,53.57,47.78,49.36,37.5
167,16/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31154,1954,46.3,53.57,47.78,49.36,37.5
168,17/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31187,1956,46.3,53.57,47.78,49.36,37.5
169,18/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31200,1956,46.3,53.57,47.78,49.36,37.5
170,19/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31235,1956,46.3,53.57,47.78,49.36,37.5
171,20/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31243,1956,46.3,53.57,47.78,49.36,37.5
172,21/06/2020,0,1,2,3,0,1,0,3,2,0,0,0,2,3,2,0,0,1,0,31292,1956,46.3,53.57,47.78,49.36,37.5
173,22/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31310,1956,35.19,42.86,41.11,41.67,37.5
174,23/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31332,1956,35.19,42.86,41.11,41.67,37.5
175,24/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,303000000,0,1,0,31376,1958,35.19,42.86,41.11,41.67,37.5
176,25/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31428,1958,35.19,42.86,41.11,41.67,37.5
177,26/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31486,1962,35.19,42.86,41.11,41.67,37.5
178,27/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31555,1962,35.19,42.86,41.11,41.67,37.5
179,28/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31617,1962,35.19,42.86,41.11,41.67,37.5
180,29/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31652,1962,35.19,42.86,41.11,41.67,37.5
181,30/06/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31714,1963,35.19,42.86,41.11,41.67,37.5
182,01/07/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31851,1965,35.19,42.86,41.11,41.67,37.5
183,02/07/2020,0,1,2,1,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,31967,1965,35.19,42.86,41.11,41.67,37.5
184,03/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,32101,1965,39.35,42.86,43.61,44.55,37.5
185,04/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,32198,1965,39.35,42.86,43.61,44.55,37.5
186,05/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,1,0,32268,1965,39.35,42.86,43.61,44.55,37.5
187,06/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,2,0,32315,1965,39.35,42.86,45.28,46.47,37.5
188,07/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,2,0,32369,1966,39.35,42.86,45.28,46.47,37.5
189,08/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,2,0,32498,1966,39.35,42.86,45.28,46.47,37.5
190,09/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,2,0,32586,1966,39.35,42.86,45.28,46.47,37.5
191,10/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,2,0,32690,1966,39.35,42.86,45.28,46.47,37.5
192,11/07/2020,0,1,2,3,0,0,0,3,2,0,0,0,2,3,2,0,0,2,0,32817,1968,39.35,42.86,45.28,46.47,37.5
