,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay
17,18/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,26/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,28/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,30/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,31/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,8.89,10.26,0
31,01/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
32,02/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
33,03/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
34,04/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
35,05/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
36,06/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
37,07/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
38,08/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
39,09/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
40,10/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
41,11/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
42,12/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
43,13/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
44,14/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
45,15/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
46,16/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
47,17/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
48,18/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
49,19/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
50,20/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
51,21/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
52,22/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
53,23/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
54,24/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
55,25/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,8.89,10.26,0
56,26/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,8.89,10.26,0
57,27/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,8.89,10.26,0
58,28/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,11,0,0,0,8.89,10.26,0
59,29/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,14,0,0,0,8.89,10.26,0
60,01/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,14,0,0,0,8.89,10.26,0
61,02/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,19,0,0,0,8.89,10.26,0
62,03/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,32,0,0,0,8.89,10.26,0
63,04/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,62,0,0,0,8.89,10.26,0
64,05/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,87,0,0,0,8.89,10.26,0
65,06/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,146,0,0,0,8.89,10.26,0
66,07/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,179,0,0,0,8.89,10.26,0
67,08/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,225,0,0,0,8.89,10.26,0
68,09/03/2020,0,0,0,0,0,0,0,0,0,0,0,4253000,2,1,2,0,0,0,0,326,0,11.11,14.29,15.56,17.95,0
69,10/03/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,424,1,11.11,14.29,15.56,17.95,0
70,11/03/2020,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,6949668,0,0,0,620,1,11.11,14.29,20.56,17.95,37.5
71,12/03/2020,0,0,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,771,2,27.78,28.57,30.56,29.49,37.5
72,13/03/2020,0,0,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,923,3,27.78,28.57,30.56,29.49,37.5
73,14/03/2020,0,0,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,994,5,27.78,28.57,30.56,29.49,37.5
74,15/03/2020,0,0,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,1063,7,27.78,28.57,30.56,29.49,37.5
75,16/03/2020,0,0,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,1146,8,27.78,28.57,30.56,29.49,37.5
76,17/03/2020,2,0,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,1265,14,35.19,39.29,35,34.62,37.5
77,18/03/2020,2,0,2,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,1410,21,35.19,39.29,35,34.62,37.5
78,19/03/2020,2,0,2,2,0,0,0,3,2,0,484840000,0,2,1,2,0,0,0,0,1553,30,43.52,50,40,40.38,37.5
79,20/03/2020,2,0,2,2,0,0,0,3,2,0,7640801000,0,2,1,2,0,0,0,0,1733,38,43.52,50,40,40.38,37.5
80,21/03/2020,2,0,2,2,0,0,0,3,2,0,0,0,2,1,2,0,0,0,0,1868,49,43.52,50,40,40.38,37.5
81,22/03/2020,2,0,2,2,0,0,0,3,2,0,0,0,2,1,2,0,0,0,0,1986,60,43.52,50,40,40.38,37.5
82,23/03/2020,2,0,2,2,0,0,0,3,2,0,0,0,2,1,1,0,0,0,0,2168,81,43.52,50,36.67,36.54,37.5
83,24/03/2020,2,0,2,2,0,0,0,3,2,0,0,0,2,1,1,0,0,0,0,2398,103,43.52,50,36.67,36.54,37.5
84,25/03/2020,2,1,2,2,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,2712,134,50.93,64.29,41.11,41.67,37.5
85,26/03/2020,2,1,2,2,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,2998,166,50.93,64.29,41.11,41.67,37.5
86,27/03/2020,2,1,2,2,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,3363,201,50.93,64.29,41.11,41.67,37.5
87,28/03/2020,2,1,2,2,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,3663,239,50.93,64.29,41.11,41.67,37.5
88,29/03/2020,2,1,2,3,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,3943,284,53.7,64.29,42.78,43.59,37.5
89,30/03/2020,2,1,2,3,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,4359,332,53.7,64.29,42.78,43.59,37.5
90,31/03/2020,2,1,2,3,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,4834,385,53.7,64.29,42.78,43.59,37.5
91,01/04/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,1,1,0,0,0,0,5320,455,59.26,73.81,46.11,47.44,37.5
92,02/04/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,1,1,0,0,0,0,5874,535,59.26,73.81,46.11,47.44,37.5
93,03/04/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,1,1,0,0,0,0,6475,605,59.26,73.81,46.11,47.44,37.5
94,04/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,6832,690,64.81,76.19,49.44,51.28,37.5
95,05/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,7172,780,64.81,76.19,49.44,51.28,37.5
96,06/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,7561,864,64.81,76.19,49.44,51.28,37.5
97,07/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,8299,979,64.81,76.19,49.44,51.28,37.5
98,08/04/2020,2,1,2,3,1,1,1,3,2,0,0,11000000,2,1,1,0,0,0,0,8954,1065,64.81,76.19,49.44,51.28,37.5
99,09/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,9599,1155,64.81,76.19,49.44,51.28,37.5
100,10/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,10053,1258,64.81,76.19,49.44,51.28,37.5
101,11/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,10448,1355,64.81,76.19,49.44,51.28,37.5
102,12/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,10912,1440,64.81,76.19,49.44,51.28,37.5
103,13/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0.03,0,0,0,11349,1531,64.81,76.19,49.44,51.28,37.5
104,14/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,11828,1646,64.81,76.19,49.44,51.28,37.5
105,15/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,12432,1757,64.81,76.19,49.44,51.28,37.5
106,16/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,13055,1839,64.81,76.19,49.44,51.28,37.5
107,17/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,13743,1925,64.81,76.19,49.44,51.28,37.5
108,18/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,14275,2013,64.81,76.19,49.44,51.28,37.5
109,19/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,14663,2097,64.81,76.19,49.44,51.28,37.5
110,20/04/2020,2,1,2,3,1,1,1,3,2,0,14840000,0,2,1,1,0,0,0,0,15124,2159,64.81,76.19,49.44,51.28,37.5
111,21/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,15831,2236,64.81,76.19,49.44,51.28,37.5
112,22/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,9900000,0,0,16553,2322,64.81,76.19,49.44,51.28,37.5
113,23/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,17311,2411,64.81,76.19,49.44,51.28,37.5
114,24/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,18090,2484,64.81,76.19,49.44,51.28,37.5
115,25/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,18563,2559,64.81,76.19,49.44,51.28,37.5
116,26/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,18863,2632,64.81,76.19,49.44,51.28,37.5
117,27/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,19426,2714,64.81,76.19,49.44,51.28,37.5
118,28/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,20168,2798,64.81,76.19,49.44,51.28,37.5
119,29/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,20966,2876,64.81,76.19,49.44,51.28,37.5
120,30/04/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,21601,2954,64.81,76.19,49.44,51.28,37.5
121,01/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,22133,3027,64.81,76.19,49.44,51.28,37.5
122,02/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,22432,3102,64.81,76.19,49.44,51.28,37.5
123,03/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,22693,3186,64.81,76.19,49.44,51.28,37.5
124,04/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,23169,3258,64.81,76.19,49.44,51.28,37.5
125,05/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,23826,3331,64.81,76.19,49.44,51.28,37.5
126,06/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,24572,3411,64.81,76.19,49.44,51.28,37.5
127,07/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,25359,3471,64.81,76.19,49.44,51.28,37.5
128,08/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,26059,3540,64.81,76.19,49.44,51.28,37.5
129,09/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,26568,3614,64.81,76.19,49.44,51.28,37.5
130,10/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,26846,3678,64.81,76.19,49.44,51.28,37.5
131,11/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,27301,3739,64.81,76.19,49.44,51.28,37.5
132,12/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,28055,3789,64.81,76.19,49.44,51.28,37.5
133,13/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,28755,3835,64.81,76.19,49.44,51.28,37.5
134,14/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,29415,3893,64.81,76.19,49.44,51.28,37.5
135,15/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,30103,3942,64.81,76.19,49.44,51.28,37.5
136,16/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,30461,3995,64.81,76.19,49.44,51.28,37.5
137,17/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,30720,4056,64.81,76.19,49.44,51.28,37.5
138,18/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,31151,4096,64.81,76.19,49.44,51.28,37.5
139,19/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,31818,4150,64.81,76.19,49.44,51.28,37.5
140,20/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,32626,4204,64.81,76.19,49.44,51.28,37.5
141,21/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,33236,4260,64.81,76.19,49.44,51.28,37.5
142,22/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,33768,4316,64.81,76.19,49.44,51.28,37.5
143,23/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,34171,4360,64.81,76.19,49.44,51.28,37.5
144,24/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,34381,4402,64.81,76.19,49.44,51.28,37.5
145,25/05/2020,2,1,2,3,1,1,1,3,2,0,0,40000000,2,1,1,0,0,0,0,34871,4430,64.81,76.19,49.44,51.28,37.5
146,26/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,35617,4469,64.81,76.19,49.44,51.28,37.5
147,27/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,36417,4509,64.81,76.19,49.44,51.28,37.5
148,28/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,37191,4549,64.81,76.19,49.44,51.28,37.5
149,29/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,37964,4588,64.81,76.19,49.44,51.28,37.5
150,30/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,38396,4633,64.81,76.19,49.44,51.28,37.5
151,31/05/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,38661,4673,64.81,76.19,49.44,51.28,37.5
152,01/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,39309,4710,64.81,76.19,49.44,51.28,37.5
153,02/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,40210,4736,64.81,76.19,49.44,51.28,37.5
154,03/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,1,1,0,0,0,0,41256,4781,64.81,76.19,49.44,51.28,37.5
155,04/06/2020,2,1,2,3,1,1,1,3,2,0,10000000,0,2,2,1,642000000,0,0,0,42295,4819,64.81,76.19,51.67,53.85,37.5
156,05/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,43441,4850,64.81,76.19,51.67,53.85,37.5
157,06/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,44224,4883,64.81,76.19,51.67,53.85,37.5
158,07/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,44686,4921,64.81,76.19,51.67,53.85,37.5
159,08/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,45363,4954,64.81,76.19,51.67,53.85,37.5
160,09/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,46299,4994,64.81,76.19,51.67,53.85,37.5
161,10/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,47736,5030,64.81,76.19,51.67,53.85,37.5
162,11/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,49030,5060,64.81,76.19,51.67,53.85,37.5
163,12/06/2020,2,1,2,3,1,1,1,3,2,0,0,0,2,2,1,0,0,0,0,50367,5093,64.81,76.19,51.67,53.85,37.5
164,13/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,51409,5120,59.26,73.81,48.33,50,37.5
165,14/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,51827,5151,59.26,73.81,48.33,50,37.5
166,15/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,52511,5179,59.26,73.81,48.33,50,37.5
167,16/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,53729,5212,59.26,73.81,48.33,50,37.5
168,17/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,55186,5241,59.26,73.81,48.33,50,37.5
169,18/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,56682,5270,59.26,73.81,48.33,50,37.5
170,19/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,57895,5299,59.26,73.81,48.33,50,37.5
171,20/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,58597,5320,59.26,73.81,48.33,50,37.5
172,21/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,58918,5341,59.26,73.81,48.33,50,37.5
173,22/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,59718,5366,59.26,73.81,48.33,50,37.5
174,23/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,61030,5388,59.26,73.81,48.33,50,37.5
175,24/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,62728,5412,59.26,73.81,48.33,50,37.5
176,25/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,64009,5424,59.26,73.81,48.33,50,37.5
177,26/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,65212,5438,59.26,73.81,48.33,50,37.5
178,27/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,65972,5460,59.26,73.81,48.33,50,37.5
179,28/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,66392,5478,59.26,73.81,48.33,50,37.5
180,29/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,67119,5498,59.26,73.81,48.33,50,37.5
181,30/06/2020,2,1,2,3,1,1,0,3,2,0,0,0,2,2,1,0,0,0,0,67924,5515,59.26,73.81,48.33,50,37.5
182,01/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,68608,5530,59.26,73.81,51.67,50,62.5
183,02/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,69297,5538,59.26,73.81,51.67,50,62.5
184,03/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,69996,5553,59.26,73.81,51.67,50,62.5
185,04/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,70366,5562,59.26,73.81,51.67,50,62.5
186,05/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,70681,5578,59.26,73.81,51.67,50,62.5
187,06/07/2020,2,1,2,3,1,1,0,3,2,1,10788500,0,2,2,1,0,0,0,0,70932,5590,59.26,73.81,51.67,50,62.5
188,07/07/2020,2,1,2,3,1,1,0,3,2,1,899545.7,12000000,2,2,1,0,0,0,0,71210,5601,59.26,73.81,51.67,50,62.5
189,08/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,71747,5616,59.26,73.81,51.67,50,62.5
190,09/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,72082,5630,59.26,73.81,51.67,50,62.5
191,10/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,72459,5641,59.26,73.81,51.67,50,62.5
192,11/07/2020,2,1,2,3,1,1,0,3,2,1,0,0,2,2,1,0,0,0,0,72773,5650,59.26,73.81,51.67,50,62.5
