,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay
17,18/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,11.11,14.29,15.56,17.95,0
25,26/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,4,0,11.11,14.29,15.56,17.95,0
26,27/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5,0,11.11,14.29,15.56,17.95,0
27,28/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5,0,11.11,14.29,15.56,17.95,0
28,29/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,6,0,11.11,14.29,15.56,17.95,0
29,30/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,9,0,11.11,14.29,15.56,17.95,0
30,31/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,9,0,11.11,14.29,15.56,17.95,0
31,01/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,12,0,19.44,25,20.56,23.72,0
32,02/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,12,0,19.44,25,20.56,23.72,0
33,03/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,12,0,19.44,25,20.56,23.72,0
34,04/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,13,0,19.44,25,20.56,23.72,0
35,05/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,13,0,19.44,25,20.56,23.72,0
36,06/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,14,0,19.44,25,20.56,23.72,0
37,07/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
38,08/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
39,09/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
40,10/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
41,11/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
42,12/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
43,13/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
44,14/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
45,15/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
46,16/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
47,17/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
48,18/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
49,19/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
50,20/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
51,21/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
52,22/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
53,23/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
54,24/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
55,25/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
56,26/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
57,27/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
58,28/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,15,0,19.44,25,20.56,23.72,0
59,29/02/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,25,0,19.44,25,20.56,23.72,0
60,01/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,27,1,19.44,25,20.56,23.72,0
61,02/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,30,1,19.44,25,20.56,23.72,0
62,03/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,39,1,19.44,25,20.56,23.72,0
63,04/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,52,2,19.44,25,20.56,23.72,0
64,05/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,55,2,19.44,25,20.56,23.72,0
65,06/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,60,2,19.44,25,20.56,23.72,0
66,07/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,63,2,19.44,25,20.56,23.72,0
67,08/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,76,3,19.44,25,20.56,23.72,0
68,09/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,91,3,19.44,25,20.56,23.72,0
69,10/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,0,0,0,0,107,3,19.44,25,20.56,23.72,0
70,11/03/2020,0,0,0,0,0,0,0,3,0,0,0,0,2,1,2,1561787799,0,0,0,128,3,19.44,25,20.56,23.72,0
71,12/03/2020,0,0,0,0,0,0,0,3,1,0,11046974400,0,2,1,2,0,0,0,0,128,3,19.44,25,22.22,23.72,12.5
72,13/03/2020,0,0,0,0,0,0,0,3,1,0,0,0,2,1,2,0,0,0,0,200,3,19.44,25,22.22,23.72,12.5
73,14/03/2020,0,0,0,0,0,0,0,3,1,0,0,0,2,1,2,0,0,0,0,250,3,19.44,25,22.22,23.72,12.5
74,15/03/2020,0,0,0,0,0,0,0,3,1,0,0,0,2,1,2,0,0,0,0,297,3,19.44,25,22.22,23.72,12.5
75,16/03/2020,0,0,1,2,0,0,0,3,1,0,0,0,2,1,2,0,0,0,0,377,3,30.56,34.52,28.89,31.41,12.5
76,17/03/2020,0,0,1,2,0,0,0,3,1,0,0,0,2,1,2,0,0,0,0,452,5,30.56,34.52,28.89,31.41,12.5
77,18/03/2020,0,0,2,2,0,0,0,3,1,0,,0,2,1,2,0,0,0,0,568,6,36.11,39.29,32.22,35.26,12.5
78,19/03/2020,0,0,2,2,0,0,2,3,1,0,0,0,2,1,2,0,0,0,0,681,6,44.44,48.81,37.22,41.03,12.5
79,20/03/2020,0,0,2,2,0,0,2,4,1,0,,0,2,1,2,0,0,0,0,791,7,47.22,52.38,38.89,42.95,12.5
80,21/03/2020,0,0,2,2,0,0,2,4,1,0,0,0,2,1,2,7530897,0,0,0,1071,7,47.22,52.38,38.89,42.95,12.5
81,22/03/2020,0,0,2,2,0,0,2,4,1,0,99179238800,0,2,1,2,0,7473254,0,0,1549,7,47.22,52.38,40.56,42.95,25
82,23/03/2020,0,2,2,2,0,0,2,4,1,0,0,0,2,1,2,0,0,0,0,1682,7,52.78,59.52,43.89,46.79,25
83,24/03/2020,3,2,2,3,0,1,2,4,1,0,0,0,2,1,2,0,0,0,0,2044,8,68.52,70.24,53.33,57.69,25
84,25/03/2020,3,2,2,3,0,1,2,4,1,2,0,0,2,1,2,0,0,0,0,2364,8,68.52,70.24,60,57.69,75
85,26/03/2020,3,2,2,3,0,1,2,4,1,2,0,0,2,1,2,0,0,0,0,2810,13,68.52,70.24,60,57.69,75
86,27/03/2020,3,2,2,3,0,1,2,4,1,2,0,0,2,1,2,0,0,0,0,3143,13,68.52,70.24,60,57.69,75
87,28/03/2020,3,2,2,3,0,1,2,4,1,2,0,0,2,1,2,0,0,0,0,3640,14,68.52,70.24,60,57.69,75
88,29/03/2020,3,2,2,4,0,1,2,4,1,2,663117139,0,2,1,2,0,0,0,0,3984,16,71.3,70.24,61.67,59.62,75
89,30/03/2020,3,2,2,4,0,1,2,4,1,2,80223000000,0,2,1,2,0,0,0,0,4361,17,71.3,70.24,61.67,59.62,75
90,31/03/2020,3,2,2,4,0,1,2,4,1,2,0,0,2,1,2,0,0,0,0,4559,18,71.3,70.24,61.67,59.62,75
91,01/04/2020,3,2,2,4,0,1,2,4,1,2,0,0,2,1,2,0,0,0,0,4862,20,71.3,70.24,61.67,59.62,75
92,02/04/2020,3,2,2,4,0,2,2,4,1,2,970999874,0,2,1,2,0,0,0,0,5116,24,73.15,70.24,62.78,60.9,75
93,03/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,5330,28,73.15,70.24,62.78,60.9,75
94,04/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,5550,30,73.15,70.24,62.78,60.9,75
95,05/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,5687,35,73.15,70.24,62.78,60.9,75
96,06/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,5797,40,73.15,70.24,62.78,60.9,75
97,07/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,5895,45,73.15,70.24,62.78,60.9,75
98,08/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6010,50,73.15,70.24,62.78,60.9,75
99,09/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6108,51,73.15,70.24,62.78,60.9,75
100,10/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6215,54,73.15,70.24,62.78,60.9,75
101,11/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6303,57,73.15,70.24,62.78,60.9,75
102,12/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6315,60,73.15,70.24,62.78,60.9,75
103,13/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6351,61,73.15,70.24,62.78,60.9,75
104,14/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6415,62,73.15,70.24,62.78,60.9,75
105,15/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6440,63,73.15,70.24,62.78,60.9,75
106,16/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6462,63,73.15,70.24,62.78,60.9,75
107,17/04/2020,3,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6522,66,73.15,70.24,62.78,60.9,75
108,18/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6568,67,69.44,66.67,60.56,58.33,75
109,19/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6610,67,69.44,66.67,60.56,58.33,75
110,20/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6623,67,69.44,66.67,60.56,58.33,75
111,21/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6645,67,69.44,66.67,60.56,58.33,75
112,22/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6652,67,69.44,66.67,60.56,58.33,75
113,23/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6662,75,69.44,66.67,60.56,58.33,75
114,24/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6677,79,69.44,66.67,60.56,58.33,75
115,25/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6694,80,69.44,66.67,60.56,58.33,75
116,26/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,1,2,0,0,0,0,6714,83,69.44,66.67,60.56,58.33,75
117,27/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6721,83,69.44,66.67,65,63.46,75
118,28/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6744,89,69.44,66.67,65,63.46,75
119,29/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6752,91,69.44,66.67,65,63.46,75
120,30/04/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6766,93,69.44,66.67,65,63.46,75
121,01/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6778,93,69.44,66.67,65,63.46,75
122,02/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6799,94,69.44,66.67,65,63.46,75
123,03/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6822,95,69.44,66.67,65,63.46,75
124,04/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6847,96,69.44,66.67,65,63.46,75
125,05/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6875,97,69.44,66.67,65,63.46,75
126,06/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6894,97,69.44,66.67,65,63.46,75
127,07/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6913,97,69.44,66.67,65,63.46,75
128,08/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6918,97,69.44,66.67,65,63.46,75
129,09/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6939,97,69.44,66.67,65,63.46,75
130,10/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6948,97,69.44,66.67,65,63.46,75
131,11/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6970,97,69.44,66.67,65,63.46,75
132,12/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6980,98,69.44,66.67,65,63.46,75
133,13/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,6989,98,69.44,66.67,65,63.46,75
134,14/05/2020,2,2,2,4,0,2,2,4,1,2,0,0,2,3,2,0,0,0,0,7019,98,69.44,66.67,65,63.46,75
135,15/05/2020,2,1,2,4,0,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7035,98,65.74,66.67,62.78,60.9,75
136,16/05/2020,2,1,2,4,0,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7044,98,64.35,66.67,61.94,59.94,75
137,17/05/2020,2,1,2,4,0,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7054,99,64.35,66.67,61.94,59.94,75
138,18/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7068,99,67.13,71.43,63.61,61.86,75
139,19/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7072,100,67.13,71.43,63.61,61.86,75
140,20/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7081,100,67.13,71.43,63.61,61.86,75
141,21/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7095,101,67.13,71.43,63.61,61.86,75
142,22/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7099,101,67.13,71.43,63.61,61.86,75
143,23/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7114,102,67.13,71.43,63.61,61.86,75
144,24/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7114,102,67.13,71.43,63.61,61.86,75
145,25/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7126,102,65.28,71.43,62.5,60.58,75
146,26/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7139,103,65.28,71.43,62.5,60.58,75
147,27/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7150,103,65.28,71.43,62.5,60.58,75
148,28/05/2020,2,1,2,4,1,1,2,4,1,2,0,0,2,3,2,0,0,0,0,7165,103,65.28,71.43,62.5,60.58,75
149,29/05/2020,2,1,2,4,1,0,2,4,1,2,0,185925761,2,3,2,0,0,0,0,7184,103,63.43,71.43,61.39,59.29,75
150,30/05/2020,2,1,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7192,103,63.43,71.43,61.39,59.29,75
151,31/05/2020,2,1,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7202,103,63.43,71.43,61.39,59.29,75
152,01/06/2020,2,1,2,3,1,0,2,4,1,2,0,6123664,2,3,2,0,0,0,0,7221,102,62.04,71.43,60.56,58.33,75
153,02/06/2020,2,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,4534000,0,0,7229,102,62.04,71.43,60.56,58.33,75
154,03/06/2020,2,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7240,102,62.04,71.43,60.56,58.33,75
155,04/06/2020,2,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7247,102,62.04,71.43,60.56,58.33,75
156,05/06/2020,2,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7252,102,62.04,71.43,60.56,58.33,75
157,06/06/2020,2,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7259,102,62.04,71.43,60.56,58.33,75
158,07/06/2020,2,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7265,102,62.04,71.43,60.56,58.33,75
159,08/06/2020,2,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7267,102,62.04,71.43,60.56,58.33,75
160,09/06/2020,1,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7274,102,60.19,71.43,59.44,57.05,75
161,10/06/2020,1,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7285,102,60.19,71.43,59.44,57.05,75
162,11/06/2020,1,1,2,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7289,102,60.19,71.43,59.44,57.05,75
163,12/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7294,102,50.46,65.71,53.61,50.32,75
164,13/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7320,102,50.46,65.71,53.61,50.32,75
165,14/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7335,102,50.46,65.71,53.61,50.32,75
166,15/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7347,102,50.46,65.71,53.61,50.32,75
167,16/06/2020,1,1,1,3,1,0,2,4,1,2,344000000,0,2,3,2,267992561,0,0,0,7370,102,50.46,65.71,53.61,50.32,75
168,17/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7391,102,50.46,65.71,53.61,50.32,75
169,18/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7409,102,50.46,65.71,53.61,50.32,75
170,19/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7411,102,50.46,65.71,53.61,50.32,75
171,20/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7461,102,50.46,65.71,53.61,50.32,75
172,21/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7474,102,50.46,65.71,53.61,50.32,75
173,22/06/2020,1,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7492,102,50.46,65.71,53.61,50.32,75
174,23/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7521,103,52.31,65.71,54.72,51.6,75
175,24/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7558,104,52.31,65.71,54.72,51.6,75
176,25/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7595,104,52.31,65.71,54.72,51.6,75
177,26/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7601,104,52.31,65.71,54.72,51.6,75
178,27/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7686,104,52.31,65.71,54.72,51.6,75
179,28/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7764,104,52.31,65.71,54.72,51.6,75
180,29/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7834,104,52.31,65.71,54.72,51.6,75
181,30/06/2020,2,1,1,3,1,0,2,4,1,2,0,0,2,3,2,0,0,0,0,7920,104,52.31,65.71,54.72,51.6,75
182,01/07/2020,3,2,2,3,1,2,2,4,1,2,0,0,2,3,2,0,0,0,0,8001,104,68.98,70.24,64.72,63.14,75
183,02/07/2020,3,2,2,3,1,2,2,4,1,2,0,0,2,3,2,0,0,0,0,8066,104,68.98,70.24,64.72,63.14,75
184,03/07/2020,3,2,2,3,1,2,2,4,1,2,0,0,2,3,2,0,0,0,0,8260,104,68.98,70.24,64.72,63.14,75
185,04/07/2020,3,2,2,3,1,2,2,4,1,2,0,0,2,3,2,0,0,0,0,8443,104,68.98,70.24,64.72,63.14,75
186,05/07/2020,3,2,2,3,1,2,2,4,1,2,0,0,2,3,2,0,0,0,0,8583,106,68.98,70.24,64.72,63.14,75
187,06/07/2020,3,2,2,3,1,2,2,4,1,2,0,0,2,3,2,0,0,0,0,8755,106,68.98,70.24,64.72,63.14,75
188,07/07/2020,3,2,2,3,1,2,2,4,1,2,0,0,2,3,2,0,0,0,0,8886,106,68.98,70.24,64.72,63.14,75
189,08/07/2020,3,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,0,0,9056,106,75.46,73.33,68.61,67.63,75
190,09/07/2020,3,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,0,0,9374,106,75.46,73.33,68.61,67.63,75
191,10/07/2020,3,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,0,0,9553,107,75.46,73.33,68.61,67.63,75
192,11/07/2020,3,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,0,0,9797,108,75.46,73.33,68.61,67.63,75
193,12/07/2020,3,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,0,0,9980,108,75.46,73.33,68.61,67.63,75
194,13/07/2020,2,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,1,0,10251,108,71.76,69.76,67.22,66.03,75
195,14/07/2020,2,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,1,0,10487,111,71.76,69.76,67.22,66.03,75
