,Date,E3_Fiscal measures,E4_International support,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,C1_School closing (0),C1_School closing (1),C1_School closing (2),C1_School closing (3),C2_Workplace closing (0),C2_Workplace closing (1),C2_Workplace closing (2),C2_Workplace closing (3),C3_Cancel public events (0),C3_Cancel public events (1),C3_Cancel public events (2),C4_Restrictions on gatherings (0),C4_Restrictions on gatherings (1),C4_Restrictions on gatherings (2),C4_Restrictions on gatherings (3),C4_Restrictions on gatherings (4),C5_Close public transport (0),C5_Close public transport (1),C5_Close public transport (2),C6_Stay at home requirements (0),C6_Stay at home requirements (1),C6_Stay at home requirements (2),C6_Stay at home requirements (3),C7_Restrictions on internal movement (0),C7_Restrictions on internal movement (1),C7_Restrictions on internal movement (2),C8_International travel controls (0),C8_International travel controls (1),C8_International travel controls (2),C8_International travel controls (3),C8_International travel controls (4),E1_Income support (0),E1_Income support (1),E1_Income support (2),E2_Debt/contract relief (0),E2_Debt/contract relief (1),E2_Debt/contract relief (2),H1_Public information campaigns (0),H1_Public information campaigns (1),H1_Public information campaigns (2),H2_Testing policy (0),H2_Testing policy (1),H2_Testing policy (2),H2_Testing policy (3),H3_Contact tracing (0),H3_Contact tracing (1),H3_Contact tracing (2),H7_Vaccination policy (0),H7_Vaccination policy (1),H7_Vaccination policy (2),H7_Vaccination policy (3),H7_Vaccination policy (4),H7_Vaccination policy (5)
30,31/01/2020,0,0,0,0,1,5,0,11.11,13.1,15.28,17.63,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0
31,01/02/2020,0,0,0,0,1,6,0,11.11,13.1,15.28,17.63,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
32,02/02/2020,0,0,0,0,1,6,0,11.11,13.1,15.28,17.63,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
33,03/02/2020,0,0,0,0,1,6,0,11.11,13.1,15.28,17.63,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
34,04/02/2020,0,0,0,0,1,6,0,11.11,13.1,15.28,17.63,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
35,05/02/2020,0,0,0,0,1,6,0,11.11,13.1,15.28,17.63,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
36,06/02/2020,0,0,0,0,1,6,0,11.11,13.1,15.28,17.63,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0
37,07/02/2020,0,0,0,0,1,6,0,11.11,13.1,15.28,17.63,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
38,08/02/2020,0,0,0,0,1,11,0,11.11,13.1,15.28,17.63,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
39,09/02/2020,0,0,0,0,1,11,0,11.11,13.1,15.28,17.63,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
40,10/02/2020,0,0,0,0,1,11,0,11.11,13.1,15.28,17.63,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,6,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0
41,11/02/2020,0,0,0,0,1,11,0,11.11,13.1,15.28,17.63,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,6,0,0,6,3,3,6,0,0,0,6,0,0,6,0,0,0,0,0
42,12/02/2020,0,0,0,0,1,11,0,11.11,13.1,15.28,17.63,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,6,0,0,6,3,3,6,3,3,0,6,3,0,6,0,0,0,0,0
43,13/02/2020,0,0,0,0,1,11,0,11.11,13.1,15.28,17.63,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,7,0,0,7,3,3,7,3,3,0,7,3,0,7,0,0,0,0,0
44,14/02/2020,0,0,0,0,1,11,0,11.11,13.1,15.28,17.63,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,7,0,0,7,3,3,7,3,3,0,7,3,0,7,0,0,0,0,0
45,15/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,7,0,0,7,3,3,7,3,3,0,7,3,0,7,0,0,0,0,0
46,16/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,7,0,0,7,3,3,7,3,3,0,7,3,0,7,0,0,0,0,0
47,17/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,7,0,0,7,3,3,7,3,3,0,7,3,0,7,0,0,0,0,0
48,18/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,7,3,0,0,0,7,0,0,7,0,0,7,3,3,7,3,3,0,7,3,0,7,0,0,0,0,0
49,19/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,0,0,0,8,0,0,8,0,0,8,3,3,8,3,3,0,8,3,0,8,0,0,0,0,0
50,20/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,0,0,0,8,0,0,8,0,0,8,3,3,8,3,3,0,8,3,0,8,0,0,0,0,0
51,21/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,0,0,0,8,0,0,8,0,0,8,3,3,8,3,3,0,8,3,0,8,0,0,0,0,0
52,22/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,0,0,0,8,0,0,8,0,0,8,3,3,8,3,3,0,8,3,0,8,0,0,0,0,0
53,23/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,0,0,0,8,0,0,8,0,0,8,3,3,8,3,3,0,8,3,0,8,0,0,0,0,0
54,24/02/2020,0,0,0,0,1,12,1,11.11,13.1,15.28,17.63,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,8,3,0,0,0,8,0,0,8,0,0,8,3,3,8,3,3,0,8,3,0,8,0,0,0,0,0
55,25/02/2020,0,0,0,0,1,14,1,13.89,17.86,16.94,19.55,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,0,0,0,9,0,0,9,0,0,9,3,3,9,3,3,0,9,3,0,9,0,0,0,0,0
56,26/02/2020,0,0,0,0,1,18,2,13.89,17.86,16.94,19.55,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,3,0,0,0,9,0,0,9,0,0,9,3,3,9,3,3,0,9,3,0,9,0,0,0,0,0
57,27/02/2020,0,0,0,0,1,38,2,13.89,17.86,16.94,19.55,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,6,0,0,0,9,0,0,9,0,0,9,3,3,9,3,3,0,9,3,0,9,0,0,0,0,0
58,28/02/2020,0,0,0,0,1,57,2,13.89,17.86,16.94,19.55,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,6,0,0,0,9,0,0,9,0,0,9,3,3,9,3,3,0,9,3,0,9,0,0,0,0,0
59,29/02/2020,0,0,0,0,1,100,2,34.72,32.14,29.44,33.97,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,6,0,0,0,9,0,0,9,0,0,9,6,6,9,3,3,0,9,3,0,9,0,0,0,0,0
60,01/03/2020,0,0,0,0,1,130,2,34.72,32.14,29.44,33.97,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,9,0,0,9,6,0,0,0,9,0,0,9,0,0,9,6,6,9,6,6,0,9,6,0,9,0,0,0,0,0
61,02/03/2020,0,0,0,0,1,191,3,43.98,42.86,35,40.38,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,6,0,0,0,10,0,0,10,0,0,10,6,6,10,6,6,0,10,6,0,10,0,0,0,0,0
62,03/03/2020,0,0,0,0,1,212,4,43.98,42.86,35,40.38,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,6,0,0,0,10,0,0,10,0,0,10,6,6,10,6,6,0,10,6,0,10,0,0,0,0,0
63,04/03/2020,0,0,0,0,1,285,4,43.98,42.86,35,40.38,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,6,0,0,0,10,0,0,10,0,0,10,6,6,10,6,6,0,10,6,0,10,0,0,0,0,0
64,05/03/2020,0,0,0,0,1,423,7,43.98,42.86,35,40.38,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,6,0,0,0,10,0,0,10,0,0,10,6,6,10,6,6,0,10,6,0,10,0,0,0,0,0
65,06/03/2020,0,0,0,0,1,613,9,43.98,42.86,35,40.38,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,6,0,0,0,10,0,0,10,0,0,10,6,6,10,6,6,0,10,6,0,10,0,0,0,0,0
66,07/03/2020,0,0,0,0,1,938,16,43.98,42.86,35,40.38,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,6,0,0,0,10,0,0,10,0,0,10,6,6,10,6,6,0,10,6,0,10,0,0,0,0,0
67,08/03/2020,0,0,0,0,1,1115,19,43.98,42.86,35,40.38,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,0,0,0,11,0,0,11,0,0,11,6,6,11,6,6,0,11,6,0,11,0,0,0,0,0
68,09/03/2020,0,0,0,0,1,1401,25,43.98,42.86,35,40.38,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,0,0,0,11,0,0,11,0,0,11,6,6,11,6,6,0,11,6,0,11,0,0,0,0,0
69,10/03/2020,0,0,0,0,1,1773,33,43.98,42.86,35,40.38,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,0,0,0,11,0,0,11,0,0,11,6,6,11,6,6,0,11,6,0,11,0,0,0,0,0
70,11/03/2020,0,0,0,0,1,2281,48,43.98,42.86,35,40.38,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,0,0,0,11,0,0,11,0,0,11,6,6,11,6,6,0,11,6,0,11,0,0,0,0,0
71,12/03/2020,0,0,0,0,1,2281,48,43.98,42.86,35,40.38,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,0,0,0,11,0,0,11,0,0,11,6,6,11,6,6,0,11,6,0,11,0,0,0,0,0
72,13/03/2020,0,0,0,0,1,3661,79,43.98,42.86,35,40.38,0,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,11,0,0,11,0,0,0,11,0,0,11,6,0,0,0,11,0,0,11,0,0,11,6,6,11,6,6,0,11,6,0,11,0,0,0,0,0
73,14/03/2020,0,0,0,0,1,4469,91,49.54,52.38,38.33,44.23,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,0,0,0,12,0,0,12,0,0,12,6,6,12,6,6,0,12,6,0,12,0,0,0,0,0
74,15/03/2020,0,0,0,0,1,4499,91,49.54,52.38,38.33,44.23,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,6,0,0,0,12,0,0,12,0,0,12,6,6,12,6,6,0,12,6,0,12,0,0,0,0,0
75,16/03/2020,0,0,0,0,1,6633,148,56.94,65.48,56.11,49.36,100,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,9,0,0,0,12,0,0,12,0,0,12,6,6,12,6,6,0,12,6,0,12,0,0,0,0,0
76,17/03/2020,0,0,0,0,1,7652,148,87.96,91.67,72.5,68.27,100,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,12,0,0,12,0,0,0,12,0,0,12,9,0,0,0,12,0,0,12,0,0,12,6,6,12,6,0,0,12,6,0,12,0,0,0,0,0
77,18/03/2020,48768705000,0,0,0,1,9043,148,87.96,91.67,72.5,68.27,100,12,0,0,0,12,0,0,0,12,3,3,12,3,3,3,3,12,0,0,12,0,0,0,12,0,0,12,9,0,0,0,12,0,0,12,0,0,12,9,9,12,6,0,0,12,6,0,12,0,0,0,0,0
78,19/03/2020,0,0,0,0,1,10871,243,87.96,91.67,72.5,68.27,100,12,0,0,0,12,0,0,0,12,3,3,12,3,3,3,3,12,0,0,12,0,0,0,12,0,0,12,9,0,0,0,12,0,0,12,0,0,12,9,9,12,9,0,0,12,9,0,12,0,0,0,0,0
79,20/03/2020,0,0,0,54880244,1,12612,450,87.96,91.67,72.5,68.27,100,13,3,3,3,13,0,0,0,13,3,3,13,3,3,3,3,13,0,0,13,0,0,0,13,0,0,13,9,0,0,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,0,13,0,0,0,0,0
80,21/03/2020,0,0,0,0,1,14282,562,87.96,91.67,72.5,68.27,100,13,3,3,3,13,0,0,0,13,3,3,13,3,3,3,3,13,0,0,13,0,0,0,13,0,0,13,9,0,0,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,0,13,0,0,0,0,0
81,22/03/2020,0,0,0,0,1,16533,674,87.96,91.67,72.5,68.27,100,13,3,3,3,13,0,0,0,13,3,3,13,3,3,3,3,13,0,0,13,0,0,0,13,0,0,13,9,0,0,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,0,13,0,0,0,0,0
82,23/03/2020,0,0,0,0,1,19856,860,87.96,91.67,72.5,68.27,100,13,3,3,3,13,0,0,0,13,3,3,13,3,3,3,3,13,0,0,13,0,0,0,13,0,0,13,9,0,0,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,0,13,0,0,0,0,0
83,24/03/2020,0,0,0,0,1,22054,1100,87.96,91.67,72.5,68.27,100,13,3,3,3,13,0,0,0,13,3,3,13,3,3,3,3,13,0,0,13,0,0,0,13,0,0,13,9,0,0,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,0,13,0,0,0,0,0
84,25/03/2020,0,0,0,0,1,24967,1331,87.96,91.67,72.5,68.27,100,13,3,3,3,13,0,0,0,13,3,3,13,3,3,3,3,13,0,0,13,0,0,0,13,0,0,13,9,0,0,0,13,0,0,13,0,0,13,9,9,13,9,0,0,13,9,0,13,0,0,0,0,0
85,26/03/2020,0,0,0,0,1,28856,1695,87.96,91.67,72.5,68.27,100,14,3,3,3,14,0,0,0,14,3,3,14,3,3,3,3,14,0,0,14,0,0,0,14,0,0,14,9,0,0,0,14,0,0,14,0,0,14,9,9,14,9,0,0,14,9,0,14,0,0,0,0,0
